compound,neutral_mass,mz,charge,rt,neg_12,neg_16,neg_20,neg_24,neg_28,neg_32,neg_36,neg_40,neg_44,neg_48,neg_13,neg_17,neg_21,neg_25,neg_29,neg_33,neg_37,neg_41,neg_45,neg_49,neg_14,neg_18,neg_22,neg_26,neg_30,neg_34,neg_38,neg_42,neg_46,neg_50,neg_15,neg_19,neg_23,neg_27,neg_31,neg_35,neg_39,neg_43,neg_47,neg_51
13.32_774.1735,NA,774.1735219,1,13.32371667,2.770094096,0,0,0,10.3838798,2.945734575,4.821815961,8.680649334,6.582690726,0,1.383905743,17.32708695,9.867741883,0,51.50539814,67.25550328,19.53504826,48.04247374,13.13448637,29.80076369,0,14.94938239,9.708333863,0,55.31085575,61.46656416,24.37740714,49.551989,14.81614085,29.05418967,3.607182805,24.03054818,5.469733987,0,51.99862374,51.08610411,38.51976284,46.12366062,8.7789332430000009,43.67513079
5.88_534.0535,NA,534.0534623,1,5.88445,0,5.05209e-4,0,26.724849,0,2.241040358,14.51616895,0.268847488,9.84778489,1.809989513,0,0,0,59.11622998,9.893463756,38.59743392,25.88878588,0,35.70530603,4.621774118,0,0,0.215659299,54.42777077,12.97228485,47.04554695,19.77425939,0.586975882,28.14440273,5.316844023,0,52.30895618,55.12848067,58.56407344,52.89877987,53.17750046,56.86331336,5.94528935,32.94302439,50.85155951
19.04_484.1605,NA,484.1604523,1,19.03588333,19.83439189,6.373531566,1.665303128,0,11.51729106,17.89137853,9.817917756,3.692930143,0,14.83993735,3.883638072,0,0,0,8.658259157,0,3.003315604,0,0,2.54550483,8.58040958,0,0,0,5.620116706,7.162111045,6.373955667,0,0,0,0,0,0,0,0,11.33185541,0,0,0,0
4.06_541.9948,NA,541.9947917,1,4.059866667,1.081641499,0,0,0,0.378731486,0,0,0.990896839,6.721347332,0,1.668245591,3.018679806,0.421518154,16.02564508,2.731122697,0.712600859,1.104209549,0,7.359650975,0,2.589060967,0.982702626,1.035372608,7.632868825,4.946547985,0,1.088783323,1.449047055,9.611933625,0,0,5.504990155,4.688379969,13.66605471,14.35883537,5.801019382,4.367493682,0,8.153325255,12.88879195
17.21_197.1289,NA,197.1289249,1,17.21385,0,10.13135848,22.5782761,6.490336999,0,1.257551377,18.9054644,17.81385333,136.1130358,23.12727566,1.674216459,0,15.93275647,4.92995633,0,1.409710395,5.156079039,2.724644206,10.46894171,2.041068365,0,0,12.1435533,0,0,0.906316227,0.965366787,4.835662685,10.85529211,1.434488936,3.801004759,0,3.179287046,0,0,0,0,6.167807707,48.41148054,0.597288732
20.05_638.3522,NA,638.3521683,1,20.05203333,12.63837846,2.601038083,1.876092449,0,0,1.666196656,3.196944681,15.82502635,47.00417888,0,25.05115199,16.34488554,10.32977256,0,77.07870867,73.44338985,43.90257581,81.94546143,46.61728177,11.98278666,25.56596934,21.69031855,2.961060677,0,104.6964912,79.94009662,46.77283805,73.08099439,48.1212124,3.777983385,41.14500175,30.46711251,36.17018929,0,79.20873889,142.5167865,72.94645449,115.6863983,24.47987885,101.2751299
21.12_828.2651,NA,828.2650562,1,21.12098333,0,0,0,0,0,2.315970791,14.11474271,191.4265538,49.05844765,0,0,8.503393299,3.564641501,0,67.07940638,291.8846677,53.4676002,441.5062733,82.84479049,40.77463356,0,8.076665107,5.975114838,0,73.46219294,302.9157322,158.7960052,472.6401002,114.6117041,57.27399786,0,25.9653126,51.32641994,0,111.43175,399.38829930000003,298.5993305,642.3156848,152.9333808,275.5140343
20.97_757.3899,NA,757.3898861,1,20.96615,0,0,0.450180229,0,25.15436451,8.92e-6,3.489184575,29.4241669,5.942205981,0,10.35632603,58.99569574,35.13605458,12.20357751,90.56851682,71.7854768,32.2389891,61.68783445,0.071007158,50.31000788,10.74158605,63.44980976,39.37268352,5.889316786,80.31403293,61.14064285,21.57028792,53.97706369,0,49.99552833,18.41094089,56.88958372,70.75595339,2.807226639,90.27855208,64.86594922,34.64857573,76.98256908,9.018651077,69.5697341
5.37_669.0843,669.0842761,650.066435,1,5.3713,38.60025566,1.077104498,3.51968552,4.285053027,2.129213908,31.22233548,9.024740308,34.25752483,748.4277728,17.32120399,119.4644002,1067.378507,2.036208247,11.38108716,560.1799009,88.90347799,10.37488256,626.1612619,1206.999781,84.29466484,132.6774575,1248.243057,1.991526525,3.210225166,718.8956203,101.0223033,15.35841941,752.8372368,1306.004845,101.8364281,812.73751,1561.583106,104.4608537,9.865467482,615.6406678,422.8365982,53.11099607,817.3392484,1236.644379,1215.023419
21.71_980.1819,NA,980.1819438,1,21.70761667,2.06644422,0,0,0,0,0,3.472183719,8.632334694,0,14.5170479,9.03307287,19.3948801,17.55720355,0,2.456315692,7.055483444,71.65400164,7.125760124,0,38.96303596,9.482301233,17.45235115,42.09043197,0,9.163684226,12.49471511,52.78922944,24.23725068,0,53.50809651,4.580457538,21.83639188,11.75619746,0,5.697403902,0,32.38441472,4.698841733,2.04179181,11.77812412
15.21_271.1359,NA,271.1359397,1,15.21345,193.5849211,247.1246731,801.5969087,86.16599974,265.3091014,430.4865278,170.5269269,158.7968631,0,351.4947754,136.8162121,493.037166,132.9451216,57.03726202,4.497905037,38.24144959,93.09172619,154.9544434,0,103.5912481,123.2553783,449.0146103,143.7421799,62.74021678,6.939220635,63.94435156,240.7581974,117.2061008,0,128.4696176,75.84755803,12.8238317,54.20100805,7.261913288,1.980917651,25.36586359,101.5182217,71.37822219,0,0
13.00_782.1691,NA,782.169131,1,13.00373333,57.32428673,0,0,0,0.245704786,0,4.86e-5,3.265952265,75.96259173,0,90.2556462,77.57283976,1.717906618,0,96.56100821,86.33119781,48.89150913,136.5655614,47.80192243,29.95234579,99.61582263,53.84403934,3.070399461,0,116.1326018,97.31991612,32.01019548,165.3348285,78.48810743,40.31131879,139.5616517,118.8851515,93.18897283,0,118.5393258,110.4811927,90.49714336,158.0574753,85.59174567,144.386022
17.76_658.2837,NA,658.2836955,1,17.76415,60.26724597,92.62921116,113.1914676,19.8939144,70.31619597,73.02693083,29.52539282,53.21725775,0,71.11034314,20.98003589,88.63797971,52.27998615,6.859171554,2.394884991,1.610232963,10.375922,6.849254111,0,10.67700317,11.60329266,51.89151169,28.2539902,8.359890327,1.268673312,5.257658585,7.633943054,1.554586941,0,11.26037315,4.10848247,16.31235234,21.01540914,24.39729327,1.85007216,1.197166783,0,6.390880852,0,0
17.33_747.2533,NA,747.2532801,1,17.32718333,3.063339749,0,0,0,0,0,0,19.20940213,0.915695121,0,1.83701185,34.3219704,0,0,18.16845375,27.38248479,10.5063038,35.95177145,3.345859828,41.43523307,1.059820227,32.94609668,1.759302618,0,22.17065706,20.20570709,8.260053238,24.98477794,2.117164396,33.08827745,0.862571124,30.3563374,5.066905572,0,6.788489157,16.47718373,12.69790394,30.39146501,2.88985725,74.69908495
18.65_610.3206,NA,610.3205578,1,18.6481,0,0.062241753,0.078799005,0.125058867,0.104978709,0.107245405,0.053086661,46.29393553,76.39305487,0,47.2648167,2.582189065,0.068346743,16.29184737,152.4947903,155.9527956,68.1127017,154.5062029,86.92496252,1.943944802,52.42039867,6.003253444,0.399119723,15.58505801,128.1917503,167.0422432,70.01968994,161.7031526,70.67787562,0,50.59491273,29.56296712,29.98205261,26.03304309,119.9043698,186.3343003,107.514863,166.9617324,73.91421549,170.9243503
6.45_512.1302,NA,512.1302395,1,6.454916667,6.122345082,0,0,0.530845049,0.049583147,0.001276431,9.146217452,0.60604594,18.18809339,0,10.89947752,3.299598706,0.487978177,28.5043292,26.52491067,13.73024066,35.67262346,5.232950476,24.53125676,17.29239666,13.14716482,3.924181618,0.505381974,32.24648826,8.710598691,18.95350327,3.039611163,5.636580082,45.77142192,7.893570906,22.16323159,17.62705793,11.55671049,32.36734587,27.46184859,44.54147619,35.11015006,15.98701519,42.03153377,23.13786775
8.04_554.2075,NA,554.2074816,1,8.035666667,11.59838127,0,0,0,0,0,0,8.014397994,33.9589173,0,21.79970787,23.34321374,79.53350651,0,70.76329989,61.58902686,20.65873238,47.95068027,61.60614293,33.9043809,27.47731871,4.712834383,25.65335707,0,30.13031838,39.34998075,20.26029537,19.59064319,71.35471409,28.10338013,10.20478421,23.35615922,32.57858647,0,63.00280357,25.64115639,16.83572608,52.24072879,68.46573285,77.06818406
20.24_751.4367,NA,751.4367391,1,20.23786667,6.794160518,3.501040043,0,3.800977568,0.140666288,2.417262418,4.791963049,289.5636278,72.84662083,0.083565085,111.4924003,168.0811299,2.890372162,0.402765302,429.5272579,405.2077547,199.3784742,454.5524621,124.8793858,12.07713616,96.49969396,147.5112054,0.722228471,2.347499342,421.2754657,422.2195891,214.1159069,355.4437409,66.79182676,10.82464892,166.8347709,292.3881026,140.8989132,0.030047794,431.2530477,533.9835702,315.3656966,451.2529484,59.693305960000004,661.3008677
12.19_808.3054,808.3053698,807.2980934,1,12.18528333,6.802949474,0,0,0.838346085,0,0,0,23.89465589,14.15699552,0,32.34415294,39.47817014,0,0,38.69555403,49.11628735,14.79219149,71.47472688,16.74470144,4.301695252,25.36068743,38.17715334,0,0,41.12583658,31.27853795,20.19096545,54.47556543,6.018362425,1.456891543,24.85098607,29.06494517,17.62863589,0,50.22183996,56.78673038,15.15023417,75.24652458,12.17451813,83.01207705
9.35_651.1849,NA,651.1849241,1,9.345933333,9.578572799,7.652218474,0,0,1.763800298,4.425967407,4.480365692,1.66488227,0,9.484858435,5.569211033,0,0,0,3.228622904,4.985881683,3.511471098,4.084096903,0.767222708,4.873820296,5.765399517,3.981384617,0,0,3.041264132,2.645111115,8.494300225,1.902249958,0.831928805,5.819482216,2.490698507,0,0,0,0,1.616263617,0.789390253,0,0,0
13.30_630.1977,NA,630.1977063,1,13.30438333,11.40184376,9.877751159,1.147095985,0,2.642213924,12.66143682,14.95725432,20.77378808,21.82612031,9.572296601,41.39742097,39.25914427,10.63034863,0,116.9983991,130.8951601,35.30658441,162.1254198,25.16488494,45.11063395,29.95456456,30.14800209,6.412245486,0,153.3112617,139.6858884,54.00396223,189.6382519,26.28370474,63.7193022,22.128364,39.58012895,16.20476352,0,117.5612048,134.2113646,59.26338268,205.3103417,38.00206373,204.9696607
10.84_560.9515,NA,560.9515292,1,10.84085,9.889433297,63.47304368,120.1483506,121.3008594,78.09961659,91.83069611,50.78044192,19.78621314,0,128.3183785,16.34536152,23.46602728,21.94741295,0,0,2.082898447,3.111867696,14.91990618,0,89.85562917,17.33462605,29.86455803,57.05994561,0,0,1.924744913,11.71272779,17.64751915,0,127.3518339,2.634755227,0,2.750620661,0.995209535,0.748637575,0,29.30627098,10.97834006,0,37.96891465
11.07_651.0023,NA,651.0023169,1,11.07266667,36.68462425,0,0,0,0,0,0,0,28.27096419,0,34.81496412,3.761522356,45.66255864,119.109843,12.90832631,4.706249525,36.75556578,0,49.23735365,0,18.98390365,5.21858981,42.6063095,153.5294417,34.19218977,16.07796027,42.35098145,1.035387473,38.10270709,0,36.19376718,68.66297363,114.7707919,133.0639733,40.07788063,20.08187573,64.01603892,1.095759229,43.62549195,0
11.80_725.3248,NA,725.324848,1,11.7988,11.05687743,0,0,1.217460426,4.86137957,3.345504611,6.681305006,42.36848906,33.75001327,0,14.48233225,20.41277761,2.557221148,0.337752753,177.0379742,196.1365396,64.89086893,234.1301952,20.30526618,99.36848767,15.38681144,28.45224558,9.561013587,0.251676693,148.9228053,131.6594862,42.53415698,151.5571155,35.70512028,66.35171349,11.32218395,42.21196688,11.99489024,0.329165101,127.6541526,171.980877,57.91177593,170.0164971,26.99677461,197.4574686
19.38_617.2767,NA,617.2767169,1,19.3764,260.6009584,28.59274976,11.55230163,2.769084107,33.12830042,18.68801492,30.31189846,416.6437369,688.2924417,10.06182238,111.889746,139.4411355,34.52272075,28.43074769,959.9831982,1909.113777,281.8964069,1934.717013,821.968499,66.52244678,103.6761465,111.5170635,37.8895666,26.03519038,1081.891307,2056.125191,755.9420971,1931.565762,925.4468687,47.89189617,161.1603658,259.3340703,169.7924635,18.22014142,1194.102664,2491.032985,1432.57956,2675.415582,1109.257278,2560.976636
15.44_282.1094,NA,282.1093724,1,15.44028333,15.60669987,0,13.35429032,79.45032095,3.968138627,1.582708121,27.38560162,3.846010924,2.906113926,9.765471799,4.096011075,0,20.68662828,19.66777005,0,3.047092803,16.96106432,0.624855612,6.03277899,0,3.071933233,0,20.35471414,13.86560998,0,1.298348495,13.81677722,0,2.784269086,0.700339223,3.449291289,0,1.700305464,11.16207184,0,0,0,0,3.296014006,0
5.18_226.0480,NA,226.047953,1,5.175816667,0,30.17006653,3.272776956,28.65052018,0,11.13166379,16.42075486,15.79673636,0,24.47801007,0,0.890925315,0,0,0,0,0,5.582552916,0,29.60205763,0,6.20787189,0,0,0,0,0,4.678079887,0,29.07458239,0,0,0.034749566,0,0,0,0,6.115546059,0,9.915382588
19.79_446.0117,NA,446.0116999,1,19.78871667,3.753607447,25.81418489,189.5106987,12.52420858,97.35890463,14.97945579,9.603765546,2.893141663,1.630281992,240.5857844,0,3.051130425,23.42030184,7.099990391,0,2.119169759,4.721220418,0,1.927892959,297.9957083,2.286493912,5.640288031,14.55672679,9.463347492,0,2.974443773,2.793094915,13.54001633,1.929350309,266.6346438,0,3.124788043,12.28271062,5.584789664,0.002302936,2.712992176,2.288703839,5.059223836,0,42.58960283
14.39_663.2684,NA,663.2683731,1,14.38966667,0.610854796,0,0,0,0,0,3.896870503,10.07075929,4.935709219,0,4.132211901,12.19764551,1.726305194,0,25.22644488,9.862453534,7.466531637,32.70684042,11.94390718,30.91593881,1.997031191,12.430394,2.734800155,0,24.91929985,8.578386806,10.62171159,25.44915959,7.428375725,22.33746523,1.730072666,11.03129483,4.724100781,0,23.45279144,14.14781001,15.19114341,28.47442841,10.17781087,49.84390902
15.18_219.0856,NA,219.0855826,1,15.17545,15.81250945,51.19645344,120.6899382,17.60928554,49.0544847,60.75137167,30.24182512,33.70110717,0,42.1376648,19.64743561,43.48017359,26.81524609,5.196591568,0,9.08991924,16.11365178,39.66495523,0,23.57016549,14.86294174,51.83264227,32.72634577,3.243949582,0,8.609084531,32.9106047,11.14227109,0,21.41128049,17.04890621,2.897529626,6.487208847,0.9015847,0,3.873114626,12.44484406,8.068947187,0,0
11.02_751.0066,NA,751.0066377,1,11.016,36.59345483,0,0,0,0,0,0,0,47.7580936,0,34.97754493,12.75114472,65.42196106,132.8055423,36.41070416,25.95511634,50.51483204,0,74.31442551,0,50.09252995,12.34588722,53.52765737,200.4325289,53.91333246,22.49355669,64.75019692,15.31916186,63.18070772,0,41.69708785,95.12044549,144.6857095,162.2063291,58.22367627,57.85679697,90.07817299,0,38.42563908,0
19.60_860.3813,NA,860.3812691,1,19.60138333,9.850746695,20.8953725,1.589994637,1.145412158,9.10480129,5.701180488,6.505600662,0,2.430844862,5.310447614,8.96368619,3.807385356,0,2.786164658,0,0.869906238,0,0,0,9.733249066,2.926493546,2.348658029,0,0,0,0,0,2.38251545,0,0,0,0,0,2.767186364,0,0,2.333162107,0,0,2.826389055
23.06_815.2064,NA,815.2063667,1,23.06221667,0,51.60810828,105.9829012,0,0,0,0,0,200.9473508,0,18.94124279,95.82472031,667.6370328,24.6259812,576.6426236,395.1262659,14.4656766,27.65783028,609.8978993,456.4960911,7.388082015,83.37382958,513.7189319,21.35286754,623.332837,501.6731588,24.8154521,33.13292034,461.3414432,658.4175784,41.74010611,109.0624395,926.213335,50.18519503,356.4723714,163.3614226,57.01105375,67.74659335,357.822536,365.4458928
23.54_649.3568,NA,649.3568485,1,23.54135,0,0,0,0,2.595621422,2.368450154,0,2.804754047,0,0,1.614305104,14.77350547,7.084461004,8.569925803,7.341882262,9.260611919,3.413658468,6.351338358,5.160720322,0,0,5.18982933,0,12.58148038,2.72616951,8.757699265,2.200638307,5.126736584,0,0,2.782592923,6.652322817,0,5.55544362,3.152063756,9.520951851,10.51340409,0,7.059018891,4.495977502
4.46_420.7085,NA,420.7085095,1,4.456516667,4.040131599,20.4015501,4.789711335,18.06406089,13.94284445,7.541361106,3.514942078,7.335530342,0,13.8454231,1.672868648,0,2.911716743,0,5.026977639,0,3.813386389,4.850382484,0,5.980430872,5.755015202,0,4.466558126,0,2.022985794,7.643187877,0,2.683858857,0,9.235084704,0,2.117414401,5.371925155,0,0,0,3.924302265,0,0,0
10.13_645.3155,645.3155094,644.308233,1,10.13121667,3.652931071,0,0,0,0,0,0,131.0275931,61.86613263,0,78.87336281,194.8905573,2.603818583,0,215.5568469,173.5968832,78.26779188,215.470308,13.15087675,9.82211153,108.9613409,203.1352766,2.654615073,0,233.7493431,143.2959247,64.68161005,196.6039154,0.040376091,19.8619109,105.3845123,270.5104698,146.2195699,0,210.6800109,206.7617411,134.8615713,243.5807852,4.695301189,302.78789
20.29_956.3248,NA,956.3248499,1,20.29286667,0,1.72002279,0,0,0,0,0,20.61303228,8.937615891,0,7.743542716,19.5230637,2.857612635,0,7.186700821,0,0,36.85086462,5.771730964,13.24133886,3.602423957,24.59246357,0.572597537,0,25.55873052,3.679686327,8.561036033,64.44333974,4.880414782,8.562542991,35.28282145,37.78633794,3.851226354,0,18.41408429,8.132572256,18.34697931,36.86241566,3.422523005,96.60714717
8.37_627.1325,NA,627.1325298,1,8.373166667,0,0,0,0,0,0,0.530017752,0,222.3508545,0.535765033,2.045047047,42.02040953,0,0,0,0,0,308.8172288,432.0062113,0.022598321,2.750707137,184.4769661,0,0.334885813,0,0,0,315.8347513,437.2653478,0,323.7845554,353.8440252,62.19269078,0,5.792499065,45.31415991,0,436.2316983,632.1387462,0
13.85_793.4098,NA,793.4097757,1,13.85235,0,0,0,0,0,0,0,0,54.53378535,0,17.09019951,0,0,0,73.47818746,27.82145987,48.0712866,10.0199858,54.56211982,0,14.08890102,2.268417753,0,0,62.17039858,28.82946304,27.48926007,24.77362352,33.14978906,0,28.90198006,63.09807108,56.28148586,0,59.39781378,96.70587975,88.98992109,22.23349756,38.27797298,0
10.17_480.1714,NA,480.1713725,1,10.16905,49.07525881,63.77629904,131.0909374,11.88089588,109.4532739,125.5250003,84.75432581,44.53697719,15.38615614,90.81470412,12.84787124,72.99130358,83.66281196,6.524419759,20.27209207,24.05317856,21.93067201,11.64883285,17.20646701,23.64930077,11.95387475,62.39853243,64.76003338,7.83970478,15.29647584,8.900428511,16.41044217,3.638854992,26.29522492,14.13617773,3.030311984,22.97967801,18.78552536,8.932539508,9.572152109,6.129370956,0,1.017810033,12.85291048,3.572104836
18.65_618.1930,618.1930184,663.1915782,1,18.6481,38.81901519,2.344487869,4.676750658,2.399008506,9.309515372,1.064187692,3.278270231,0,74.02278623,0.390243889,74.00391348,56.48769983,4.158377053,0,129.6165952,23.61195421,46.35985428,137.3234786,42.06045587,17.88617889,89.37836806,42.63322998,3.563703723,0,152.8728315,35.61964444,21.42972611,183.3560986,78.04300731,15.59662563,107.7604322,100.838835,78.47236534,0,158.3288027,99.98658322,116.8654747,215.85638,77.31496692,186.5295871
4.85_677.2509,677.2508797,676.2436033,1,4.849,0,0,0,0,0,11.26001698,3.976995378,0,828.7020886,0,0,5.965839133,2.966119358,0,0,4.180236248,0,69.809193,91.23953475,0,0,12.78608466,0.667866092,0,8.636491843,20.31823309,5.633130832,353.8453224,46.52611328,0,3.175422101,12.13339515,44.01935325,3.09276937,7.809553248,39.90851965,15.48895405,787.8791703,562.0320744,5.830524833
4.57_440.9269,440.9269405,461.9013687,1,4.568516667,27.68324914,56.34427195,62.78241585,84.83997819,55.91503868,56.01795347,91.77787358,63.12478021,25.40139841,82.74062015,423.6410758,398.4951377,454.5517503,516.4958966,380.8924458,406.2543308,475.2743713,395.6609259,319.1726934,392.8580845,469.8906999,425.1481604,451.4428481,428.9580753,398.9409441,392.3447913,471.1347206,377.7917831,395.5059335,446.6488729,381.5317227,551.7419978,511.2703134,676.0202683,597.0230183,424.0441952,563.900884,476.2934906,411.8777667,586.2882836
14.77_525.0107,NA,525.0106673,1,14.7727,0,8.831972747,12.7313526,10.90140271,0,0,6.577974874,5.88810816,91.98993914,11.71430552,0,0,8.525555184,2.440191139,0,0,0.524022402,0,5.90835401,0,0,0,9.72345801,0,0,0.955345836,1.877099536,3.968814762,4.220759717,1.475545581,0,0,2.220540042,0.890700283,0,0,0,0,55.84162198,0
4.59_342.9501,342.9500657,341.9427892,1,4.587016667,58.34338386,42.78530097,67.13930171,94.77396605,99.48239821,41.03959589,76.89261877,54.65782364,53.49615474,67.43828019,394.2855665,445.9162663,473.396197,523.1389503,458.8523583,359.6154962,490.6843328,375.8954568,280.4765006,502.445433,410.1114306,395.0033,495.9762931,473.4940057,412.0912558,359.9233993,472.9204805,325.6272329,320.7823656,444.5279545,434.657466,526.5296621,663.6176144,671.328191,580.8350596,433.0182769,616.4368451,518.27823,471.9957961,693.2654429
