compound,neutral_mass,mz,charge,rt,pos_12,pos_16,pos_20,pos_24,pos_28,pos_32,pos_36,pos_40,pos_44,pos_48,pos_13,pos_17,pos_21,pos_25,pos_29,pos_33,pos_37,pos_41,pos_45,pos_49,pos_14,pos_18,pos_22,pos_26,pos_30,pos_34,pos_38,pos_42,pos_46,pos_50,pos_15,pos_19,pos_23,pos_27,pos_31,pos_35,pos_39,pos_43,pos_47,pos_51
13.00_488.2075,NA,488.2074859,1,13.00115,443.684549,97.0005265,31.23023898,15.63014129,69.7574552,25.08293617,27.30946517,112.467492,489.5879197,40.10323566,560.7501061,570.5500595,115.3630699,14.63469705,698.1201977,713.3032688,361.3831064,830.6773366,424.8936569,143.9431748,542.417271,425.65925,154.6021779,13.50127292,664.0624526,732.2690442,334.2107042,939.7356599,438.8335707,158.0167006,832.7171876,700.9145156,480.4446335,15.9307563,703.9457752,615.3799367,503.2094348,1155.948296,514.212932,1067.824508
4.91_532.0979,NA,532.0979379,1,4.906733333,9.451728284,4.111483796,4.434741749,7.871888942,19.65930448,17.05595278,12.21676468,0,0,4.10326561,0,0,0,0.013790906,0,0,0,0,0,1.279392635,0,5.23980873,11.85139152,0,0,0,10.67673959,0,0,3.100078038,0,0,0,0,0,0,0,0,0,0
22.56_481.1045,NA,481.1044682,1,22.55765,14457.77987,20291.54851,19130.77697,25049.99797,13481.13351,19511.84468,16212.16338,12470.39624,14119.42759,18925.76399,13158.8632,15120.97873,14805.27503,17721.15002,10368.29698,13197.78989,12883.96323,11306.48965,12936.84338,13538.23484,13580.08628,14091.61203,16100.81897,18234.31959,10951.9749,13889.9267,13208.01689,12379.39964,13542.51931,13981.30074,13162.17283,13880.38737,15393.70123,16944.50387,10883.96038,12866.963,12899.00881,12659.90207,14040.77124,11556.21044
17.19_569.2899,NA,569.2898616,1,17.1936,958.9240731,191.2035133,1148.548383,801.1694028,672.414072,932.4431984,590.5194763,721.8733004,167.6689033,688.7737577,261.6991864,1088.543689,264.7490161,771.4823824,102.4252616,114.6766931,312.6136524,92.65284142,201.4213957,117.291125,220.4469072,661.2079138,146.9438783,774.8667697,81.59156626,119.5537822,208.7047744,71.77575013,127.2390874,122.4426029,165.2545678,175.9591623,32.99087476,564.2657244,59.27649808,16.62607873,27.32716984,33.62056451,86.38123357,78.08608872
8.24_259.0917,NA,259.091715,1,8.24295,2883.138807,4743.399404,5161.93931,5847.386791,3492.524031,4739.362536,3843.577741,3520.403793,3906.820903,4664.969543,3674.926677,2935.955629,4043.608863,3842.855096,3132.968291,2561.28101,3508.049515,2926.761594,3128.724382,3634.650215,3080.479797,3042.182992,3713.315539,3528.913318,2565.51978,3030.139617,3436.468048,2855.342414,3273.084372,2874.490291,3349.635267,3089.267647,3881.398579,3370.5787,2471.865696,2706.514024,2700.514503,2563.485096,4092.866565,2738.544939
19.19_504.7343,NA,504.7343208,1,19.1945,15.51242103,103.3081316,31.13420096,0,17.1242532,43.00584617,23.77064954,25.29068648,0,112.3422137,6.846197377,24.89200657,10.78270694,0,0,0,0,11.59394322,0,15.25592927,0,15.32862559,37.73643686,0,0,5.933586807,0,0,0,0,0,5.535227108,6.966454808,0,0,0,0,0,0,0
20.58_293.1437,NA,293.1436599,1,20.58491667,64.32746383,42.33449487,50.83926634,247.21142270000001,31.5013048,114.1283913,58.9773135,9.708714794,29.78290466,70.69536644,15.84070137,34.03566713,26.74644531,67.31698466,9.596103899,9.194051931,26.98509565,6.212249171,42.70545122,9.925340632,8.041635247,2.598172177,29.16919521,86.26834846,2.05439889,20.01082947,25.1624903,9.96964552,48.33832586,12.72570424,15.87108533,6.694537785,11.11503707,79.86640539,2.974778404,2.850892506,10.89299126,0,41.16607541,0
5.26_613.0560,NA,613.0559944,1,5.261716667,0,0,0,0,0,0,0,0,87.75758255,0,11.84727464,282.3874003,0,0,289.3420419,14.37789795,0,146.7382043,261.221014,0,29.99385965,251.3629371,0,0,206.4982712,33.67925066,0,190.839195,272.9813159,0,148.5168627,431.1589816,98.53629197,0,326.9825419,148.0349607,3.314562681,209.4374638,351.7768245,139.4887717
21.20_267.1097,NA,267.1096966,1,21.20105,4419.048075,6372.898416,5943.449967,8874.073517,5123.991145,5452.147152,5093.585287,4068.982601,4387.425863,5545.173733,3804.468473,3875.759369,4796.160479,5621.170764,3601.170847,3963.857149,3719.490594,3816.773959,4336.798876,3860.132591,3714.442579,4117.977578,4504.298523,4853.543014,3351.970617,3909.084497,4074.563538,3969.415579,4461.656775,3844.795656,3792.437032,3769.986582,4702.654729,4542.427801,3621.22212,4064.06287,4059.725343,3842.612746,4347.237494,3542.435361
22.54_153.0358,NA,153.0357994,1,22.53915,6937.509224,10437.91697,8564.232998,11006.42075,8305.962871,9950.003025,8221.097176,7263.382629,6890.18733,9448.852012,6534.082447,7514.733805,7952.541295,7950.070384,6673.142537,7668.691476,7313.261104,6633.790786,7378.342383,7786.807878,6080.047827,7484.635148,7635.255053,8537.411985,6436.698888,6854.252664,6587.405214,5899.771977,6851.848128,6828.78087,6221.318645,7445.846314,7545.308201,7773.171101,6883.502784,7160.294562,6362.798108,7246.532905,7901.262225,6621.849241
18.05_559.7362,NA,559.7361958,2,18.04638333,5656.380886,9756.010037,8219.968735,9154.649535,7633.792538,5606.261592,6187.637347,5972.256219,5666.87435,9678.590472,6035.389795,5780.15395,5507.640101,6918.097652,4337.032689,4473.689067,4840.837996,4813.228691,5593.271086,6651.587784,6035.668152,5802.250123,5716.478161,5895.312684,4331.40053,4478.977251,4933.964505,5302.72151,5478.830725,6710.318627,6039.32033,5252.361473,4437.869465,6421.797,4829.749027,4665.748512,3716.475933,4905.045971,5643.169476,5039.565088
18.46_519.2107,NA,519.210735,2,18.45903333,50.24229093,100.2472789,131.6836112,153.3742668,137.1793924,149.354563,137.7530907,118.7485113,70.98712251,144.9229775,57.98109983,56.50092138,112.7429092,93.37115351,49.86628739,117.4126781,95.83274028,98.73019319,106.2916435,130.8132776,31.15257222,47.99246531,111.4630082,113.6467398,54.69465644,134.2110725,127.1432291,106.2281785,80.92114224,85.33441284,37.69109463,34.02013292,68.39390027,66.28951738,75.62057758,110.0571136,85.34324528,84.56788349,65.30045271,80.94114581
21.94_993.4621,NA,993.4621333,1,21.94318333,0,10.35612159,0,0,34.13158807,0,0,0,0,76.93303317,0,70.46414922,11.51897164,0,130.7512238,14.7550246,0,17.89815006,0,245.1435733,0,63.71413258,30.27590106,0,176.244154,6.329801554,14.58826627,20.25910702,0,220.1611111,0,108.4291594,58.29529353,0,172.097655,6.68139182,6.256865586,61.99631956,11.37812673,196.4952463
12.98_444.2435,NA,444.2434557,1,12.97816667,16056.96395,672.5534642,1465.695118,184.8401194,5280.011243,2425.153568,3054.373656,7849.21915,20738.55359,954.4614921,22733.24013,22212.31224,8609.71363,329.8639181,27250.51676,27043.40946,15131.89797,35595.65806,18812.97289,12321.34462,25505.91681,17090.45722,8824.518621,517.1779822,25416.86394,25219.9203,16122.57131,33641.62462,19766.8058,12538.52753,32233.21375,27487.67973,19778.26045,468.1825349,25151.96208,26289.61557,20301.14555,43677.02657,20163.41744,41262.32697
7.20_305.1580,305.1579875,306.1650768,1,7.195783333,391.9828386,23.05912474,6.831687552,92.95864785,9.309257261,7.912108123,34.6503618,33.54160204,468.5778474,9.522680664,622.2508511,39.48180198,86.32845508,329.9455792,425.8712526,68.37634181,170.0086098,44.28527269,346.7798516,20.93929612,581.0516035,105.4152944,36.96521,385.5298876,422.5932227,79.02148746,154.9196653,69.95426437,479.4808964,29.90733446,372.3450544,376.5786383,366.1774608,464.1235521,442.4849321,169.591432,342.3990197,72.86090719,448.7244726,102.1856269
7.27_123.0697,NA,123.0697114,1,7.26845,51.62697128,187.4295997,119.6997829,125.8001597,97.82569161,183.2795596,75.09923712,71.61269927,0,139.5402902,41.30128084,86.61594638,112.3438391,0,12.52714568,18.14720191,1.368698603,76.92079458,0,0,46.6111971,88.37801166,97.62478788,0,6.648508539,21.68051994,56.71461181,78.71856538,0,9.915406162,37.96399526,11.82315821,4.477844806,0,0,0,0,54.71893338,0,0
24.02_519.2910,NA,519.2909738,1,24.02325,429.0062565,415.8506891,391.1762332,629.7392125,298.5313916,460.7221772,333.4156255,280.3605856,330.3319199,484.3683925,267.5480318,308.2326577,336.735859,528.5316794,278.2276009,214.2819954,290.5072544,177.7917761,245.8034285,293.978543,379.9710651,268.9650651,305.8184062,448.1732718,306.1149574,299.0767236,269.2683015,263.6283888,250.7771604,361.5064547,270.1937917,301.1729636,333.9954321,627.278233,218.2376786,309.817943,251.1634393,259.0160811,297.9179784,237.10797350000001
18.05_603.7924,NA,603.7923681,1,18.04638333,0,0,1.920969565,28.44850908,38.48392917,5.322537611,7.541161021,0,85.15211611,0,73.32610372,0,35.94657227,170.2242614,193.9412133,171.5051921,5.462643881,114.0684144,75.11811622,131.7305212,90.31835009,0,2.313497219,140.1764721,210.8739972,172.6787516,6.656047118,108.367967,89.43206129,111.5423146,134.9632811,76.41618515,194.0359597,146.9842727,209.6435829,166.126822,125.1526568,121.2741822,119.4383652,129.526999
18.81_232.0899,NA,232.0899137,1,18.80551667,70.2196244,191.240884,215.3585344,316.639498,142.6202034,221.2881054,150.6225074,73.52726144,89.7363195,195.7016804,39.85166224,78.93403588,131.9571586,142.5848508,52.7711209,76.16281454,107.7014017,60.11592974,80.75527811,88.05062068,35.20010346,38.68028027,204.7901409,128.6392498,45.12454547,59.19907451,90.85837094,70.73410479,98.37663454,103.1397075,44.20252938,74.02019391,102.9878403,155.1680668,61.14910084,94.7123653,80.82957731,60.7316448,93.34989709,53.33689831
13.28_516.2272,NA,516.2271727,1,13.2838,280.3836814,202.5651337,438.8678808,597.6797087,353.2339679,403.5151024,305.9884084,155.5287301,115.4342546,247.923119,258.0356293,148.2870004,293.0778728,177.2596762,199.5218175,177.8538529,163.1744638,117.460774,165.2919103,103.8900841,210.9247275,111.9894918,263.0054301,224.1174385,145.1762211,178.9962604,181.5907699,106.144134,137.8813197,105.5823924,203.3507491,113.1369787,218.0922462,149.3384345,180.0229398,192.9649258,142.0758798,82.81839584,142.3507063,124.9103815
9.77_570.2232,NA,570.2232447,1,9.768983333,7.424195549,5.876747675,10.62174037,0,4.200530638,13.67607121,0,7.245566062,14.80817173,0,29.26125038,48.37740465,64.28725058,12.3816501,40.03303625,12.90095463,41.52239115,31.57655336,34.67583421,36.24204007,34.56407493,62.77685268,27.46426237,0,55.06867488,34.22272174,38.96536177,16.97249304,17.90287318,35.47385201,23.87380939,46.43893285,28.4914843,1.316677882,26.98815672,19.43936205,12.46217773,24.69931104,10.91144229,45.14390873
15.18_321.1212,NA,321.1211732,1,15.1772,140.1978847,342.5959221,803.2105729,177.0390489,315.9961014,519.3709198,226.9877755,189.4663122,10.39410168,357.8162484,127.4079349,272.7259522,168.2639061,60.10751291,31.40260602,63.10331243,127.0618357,173.5378011,5.842020186,132.1212643,91.83308613,325.9939762,197.5900071,83.08293272,16.21694193,61.14186814,200.4789287,132.0068139,21.23532207,149.6132388,82.56462408,23.80608979,69.47433044,14.99236395,4.474940069,45.49779125,130.0646855,107.6569136,8.348358413,10.73055727
16.53_169.1194,NA,169.1193937,1,16.52913333,89.57611559,139.6904178,156.222599,191.4377557,124.7340867,234.8757167,133.0611202,91.58416983,87.70596226,190.2162735,61.526800540000004,90.04960705,124.9461875,122.2157476,61.70454605,89.50933925,97.76405359,81.78083025,86.05104001,105.5374399,55.7379012,113.0754583,123.2926325,120.433371,68.83164392,84.67132372,94.60626884,65.35510667,78.41152629,117.6755757,82.6521248,79.64164818,94.91445678,148.680232,103.1706882,145.7314911,86.98477879,80.11759703,81.59577647,110.1857795
21.02_530.2941,NA,530.2941454,1,21.01606667,191560.45,857.9141465,1676.5765939999999,559.2315361,3842.503882,1248.884176,1606.861979,13884.42538,23540.77186,1184.662847,214483.5275,34424.68795,7995.703324,19890.98145,117767.0929,20734.38676,17226.417,19742.5086,26210.84663,5567.611515,181502.8195,38588.21572,7983.413618,19191.45676,134669.8728,22760.65262,19926.34479,20714.8453,26007.73826,5233.526308,176282.7746,87111.11789,54463.99374,18416.39181,112009.4456,29580.18578,27073.4761,21748.91339,21180.17247,46734.7884
20.26_381.1978,NA,381.1978145,2,20.26293333,127.6851165,126.2189568,221.5611468,84.78905593,225.8761659,218.9213861,168.828487,472.0536922,128.1465403,210.9024096,190.6211433,267.9593632,178.9365162,113.5281061,436.6983038,490.484295,284.8715222,479.8802794,187.153749,250.1251943,237.729438,378.0725654,207.2133628,92.00198199,443.187408,455.1073379,298.1769941,450.189029,158.9798212,241.7383353,233.1856652,401.3888362,241.9209278,111.844714,404.652847,444.188146,411.2959828,493.3880683,183.1757,475.6790476
15.88_415.2523,NA,415.2522544,1,15.88133333,548.2726599,9.989445626,6.943408479,11.6687733,44.93802594,18.95933736,10.06633151,16.04989713,362.7545236,25.04440748,450.6399316,108.7798095,78.51145324,45.76286961,266.2326146,140.3820716,203.6556682,137.3579423,331.0598474,38.28233357,404.3292736,83.41290062,89.10996172,86.46180305,235.0569309,164.0160941,173.6117579,167.7942897,342.431168,55.980461149999996,451.1861263,209.068289,306.8847248,44.24842213,211.2117448,225.0502953,276.0499477,153.118902,282.4389595,177.7742268
22.56_216.0831,NA,216.0830781,1,22.55765,1059.373497,1465.387619,1227.707028,1486.621291,934.3203398,1223.702308,1239.368015,812.64774,987.7083343,1205.097069,1016.183524,1138.32024,830.6236331,1380.198456,741.5984039,856.7581056,950.283361,752.9635436,892.8435768,864.9077388,901.7893919,928.5841925,997.7138974,1275.561388,832.3690249,987.8866248,894.2166331,984.4002098,807.6771403,965.5376965,895.7187396,899.9731627,1004.222297,1282.507843,762.3561744,946.1155657,961.7701692,841.6840639,970.4877487,714.2954819
20.19_296.1438,NA,296.1438017,2,20.18911667,430.4238748,5.132340331,75.33929802,11.40622906,83.52572213,91.90409499,139.0616849,483.3689407,1039.085971,120.3653764,491.9181457,525.5031677,230.4478557,162.6778322,995.7832963,1532.777358,861.8584986,1111.191826,1353.309395,241.856146,765.3172998,645.1484939,175.9302024,139.3211617,1127.808281,1331.925539,1245.126326,1111.245341,1498.150132,251.0791128,741.0411609,810.7725563,1213.689619,257.5329094,1342.966092,1681.92561,1434.438637,1476.074341,1518.298809,1134.095688
22.54_329.1245,NA,329.1245181,1,22.53915,108.4340078,163.3316226,134.0835148,200.9465021,106.8762431,125.6747346,98.52580973,96.41527087,92.13475711,104.2547942,104.6322456,93.58620536,103.5306563,128.3250008,62.53201443,66.00392651,90.01094917,73.37476866,109.9838893,75.55022519,98.06876354,103.3108248,96.54131677,101.8306738,58.7559018,60.77416259,85.92572488,92.29392836,100.5148696,69.11538943,98.79977322,86.15250266,98.24691375,93.58987906,61.87861567,85.20143322,59.8545362,90.13623084,88.85435072,72.03291596
20.81_865.4724,NA,865.4724018,1,20.81241667,0,39.39865306,7.17011217,0,0,0,10.76397429,205.9470964,0,154.9569574,24.86817745,397.8571503,81.0994839,0,117.1324383,38.46944364,158.7558035,240.6110459,0,344.0063942,35.39918715,331.1763675,72.8147312,0,132.5023392,56.24289201,245.0734807,319.7401085,0,382.8728937,119.9247521,413.7348999,222.7633798,0,184.6458428,115.6548143,349.2046131,406.553616,38.44807777,566.9702848
16.06_617.3096,NA,617.3096025,1,16.05585,218.7040793,297.1039752,305.6106553,243.2506636,222.7553016,541.0128226,454.2820022,431.0350038,439.1458682,305.21988,396.6374127,598.8739866,503.5502736,340.2362728,421.7564275,659.9370679,431.7214142,533.5443974,470.7205296,611.76996,373.5544315,471.8424694,468.7024762,451.4244423,398.8205357,508.5159938,462.3773257,534.0309687,595.3472841,635.0878812,431.0280636,609.2890929,550.8212166,389.7425124,528.8742476,509.8134298,412.1027432,568.0388763,460.9237906,446.3876623
20.64_896.4563,NA,896.4562847,1,20.64191667,495.3038416,457.2357026,184.6384164,2566.86938,231.7880939,335.1825369,558.3825995,476.8670276,397.0997881,131.4426917,459.8668284,191.969609,157.8591406,2086.890465,112.4346936,110.5856635,305.0438019,214.0140146,282.1209718,38.73948565,430.7804087,158.4940227,90.50441359,2433.41824,70.12069921,93.21346372,491.1528366,236.4993683,202.1043242,5.062880257,279.7312526,79.20553386,17.79938158,2469.886812,30.65650118,34.79040394,195.8065353,92.59340709,150.6896161,4.35559612
19.85_227.0904,NA,227.0904289,1,19.85013333,0,0,0,0,0,0,0,0,0,0,457.5755616,9.591754038,442.4484643,260.3144555,6.197272712,162.3015954,372.2115663,0,0,291.1538602,0,0,0,0,0,0,0,0,0,0,44.03252006,0,54.63456137,214.4013039,0,78.26100662,0,0,0,170.7480201
25.30_528.3624,NA,528.3624362,2,25.30268333,0,0,159.392578,0,310.6448677,95.90340315,113.9957937,35.88054853,0,45.77870358,166.5086935,710.0825972,1143.456845,901.8057029,1088.073135,1059.862688,762.6264818,714.1459407,0,307.8757789,180.8819863,797.9987973,1071.774808,560.9636896,1037.867416,1105.752017,782.9833661,767.5208033,0,381.9170236,202.7728534,1386.954014,1093.474117,577.6799668,412.4073849,389.7152172,515.442754,1284.245294,81.86560714,1040.27204
21.85_306.1202,NA,306.1201576,1,21.84601667,1193.599943,1346.828866,1548.269554,2156.520242,1262.893959,1918.401673,1340.95002,946.0627999,1369.421721,1672.812958,1032.617058,1131.740672,1373.696556,1451.899343,1243.518665,1137.816938,1020.668892,1094.490948,1220.7016,1080.481429,1027.065589,1079.138964,1151.398778,1370.692695,1056.519701,1122.615137,1174.069943,956.3925865,1219.852291,1072.30485,1048.616604,1036.023877,1264.91834,1301.339169,920.0637686,1059.519728,1002.595121,925.8195273,1189.924498,916.2378963
20.77_750.8356,NA,750.8355525,1,20.77491667,0,0,0,244.8502952,0,0,9.041554028,0,219.202313,0,97.28270697,0,117.7413573,166.099532,154.7373116,162.7157682,58.2179268,157.0922434,189.7613965,155.3263444,121.2679914,0,166.8730778,149.5019984,131.6279145,148.2304719,126.9931659,141.8676863,224.6287477,176.9271461,152.0499083,62.79663244,208.1996238,161.0719688,146.1427379,188.0498655,160.6425923,191.159942,199.1397918,154.8779557
24.87_271.1663,NA,271.1663051,1,24.86553333,115.7556402,197.8555647,144.2232815,252.0138214,155.5784837,215.6662032,163.5922823,244.3040107,116.9733093,178.2895966,93.19393302,91.91663782,159.86408840000001,103.5017718,102.9189888,110.1021715,128.8855226,234.8124812,98.87562755,133.9330012,92.13855139,117.1890431,165.2385199,145.7448738,98.54001943,113.9284358,100.3617581,212.4428527,111.1620186,118.8161753,93.1526741,111.0728849,103.3775609,100.9410509,80.18494961,114.2328314,105.0195496,198.4120288,127.5990945,149.3350065
13.62_462.2296,NA,462.2295502,1,13.62061667,24.00078191,1004.800057,1591.957014,16.22895647,2188.412049,476.8178587,958.8759246,335.6076304,37.31263676,1033.056624,28.05305315,386.2606778,1293.397675,19.01593927,25.72150061,78.18676422,132.633465,130.2900093,43.97637404,957.9608846,4.464371119,300.030223,1437.767751,9.197597959,48.97216011,68.8104954,145.0161268,104.7354441,15.79717306,935.8466608,8.560295574,24.02951119,111.7560744,6.549387926,28.93690591,45.65765162,3.259223645,91.18436504,26.83071046,101.6741446
24.71_478.3491,NA,478.3491277,1,24.71086667,0,17.99090391,51.7975483,60.36441329,82.26617673,32.04867505,53.48204631,6.339758176,0.02374741,13.42043698,0.004854477,165.0655242,368.2448426,527.4987198,1266.26444,1200.206685,699.7272443,78.70245717,0.228730285,1083.170625,0,127.19450930000001,491.068724,112.9469655,942.7220871,1421.863488,441.8511067,1063.468961,6.439115814,1642.521947,0,342.3664622,1111.349366,100.7921628,76.68589804,279.0900698,52.10864817,1094.344692,0,1223.737045
